state,county,NAME,median_age,pop_white,pop_black,pop_hispanic
40,027,"Cleveland County, Oklahoma",33.9,78.0,4.6,8.4
40,005,"Atoka County, Oklahoma",40.6,72.8,3.9,3.5
40,043,"Dewey County, Oklahoma",40.2,89.1,0.2,7.2
40,083,"Logan County, Oklahoma",37.8,82.9,8.6,6.0
40,147,"Washington County, Oklahoma",40.2,77.5,2.6,5.9
40,061,"Haskell County, Oklahoma",40.6,73.1,0.8,4.3
40,111,"Okmulgee County, Oklahoma",39.1,65.1,8.5,4.0
40,067,"Jefferson County, Oklahoma",41.9,84.7,1.3,10.4
40,049,"Garvin County, Oklahoma",39.2,83.4,2.4,8.5
40,123,"Pontotoc County, Oklahoma",35.6,69.3,2.1,5.2
40,063,"Hughes County, Oklahoma",39.0,67.5,6.0,5.4
40,031,"Comanche County, Oklahoma",33.0,63.2,16.9,12.9
40,117,"Pawnee County, Oklahoma",41.9,78.8,0.9,3.0
41,019,"Douglas County, Oregon",47.0,92.5,0.4,5.7
41,053,"Polk County, Oregon",37.1,88.0,1.1,13.7
41,017,"Deschutes County, Oregon",42.3,93.5,0.6,7.9
41,071,"Yamhill County, Oregon",38.1,88.3,0.9,15.8
41,035,"Klamath County, Oregon",42.4,88.0,0.8,12.7
41,003,"Benton County, Oregon",32.9,85.6,1.0,7.3
41,013,"Crook County, Oregon",47.8,92.8,0.4,7.6
41,025,"Harney County, Oregon",46.1,90.9,0.5,5.0
41,063,"Wallowa County, Oregon",52.6,95.1,0.2,2.9
41,069,"Wheeler County, Oregon",58.7,93.8,0.0,9.7
41,011,"Coos County, Oregon",48.5,88.3,0.8,6.4
41,027,"Hood River County, Oregon",39.1,86.6,0.5,31.5
41,051,"Multnomah County, Oregon",37.0,77.8,5.4,11.4
42,055,"Franklin County, Pennsylvania",41.4,92.9,3.8,5.4
42,009,"Bedford County, Pennsylvania",46.2,97.6,0.5,1.2
42,111,"Somerset County, Pennsylvania",45.9,95.2,2.6,1.5
42,133,"York County, Pennsylvania",41.0,88.8,5.8,7.2
42,015,"Bradford County, Pennsylvania",44.5,96.9,0.4,1.4
42,029,"Chester County, Pennsylvania",40.4,85.3,5.9,7.3
42,063,"Indiana County, Pennsylvania",39.8,94.7,2.3,1.3
42,125,"Washington County, Pennsylvania",44.5,93.6,3.1,1.6
42,103,"Pike County, Pennsylvania",47.7,89.1,6.2,10.7
42,077,"Lehigh County, Pennsylvania",39.2,78.5,7.0,23.6
42,031,"Clarion County, Pennsylvania",41.2,96.5,1.1,0.9
42,033,"Clearfield County, Pennsylvania",44.7,95.0,2.8,2.9
42,081,"Lycoming County, Pennsylvania",41.4,91.9,4.8,2.0
42,123,"Warren County, Pennsylvania",47.0,97.7,0.5,1.0
42,047,"Elk County, Pennsylvania",46.9,98.0,0.5,0.8
42,085,"Mercer County, Pennsylvania",44.6,91.2,5.7,1.4
42,113,"Sullivan County, Pennsylvania",53.1,94.0,3.1,2.2
44,003,"Kent County, Rhode Island",43.8,92.1,1.7,4.7
44,009,"Washington County, Rhode Island",44.5,93.0,1.4,3.1
45,005,"Allendale County, South Carolina",40.2,23.5,75.7,1.5
45,023,"Chester County, South Carolina",41.5,60.6,36.9,2.0
45,067,"Marion County, South Carolina",40.4,39.7,56.8,2.8
45,073,"Oconee County, South Carolina",45.3,87.8,7.1,5.3
45,019,"Charleston County, South Carolina",37.6,68.2,27.3,5.1
45,069,"Marlboro County, South Carolina",40.3,41.5,50.6,3.3
45,021,"Cherokee County, South Carolina",38.7,75.3,20.0,4.2
45,053,"Jasper County, South Carolina",39.5,52.2,43.1,13.2
45,061,"Lee County, South Carolina",41.9,32.7,65.6,2.4
45,083,"Spartanburg County, South Carolina",38.2,73.4,20.4,6.7
45,013,"Beaufort County, South Carolina",44.8,75.3,18.1,11.2
45,081,"Saluda County, South Carolina",41.9,65.1,25.2,15.6
46,067,"Hutchinson County, South Dakota",43.8,96.1,0.0,2.3
46,017,"Buffalo County, South Dakota",25.8,12.3,0.1,3.2
46,041,"Dewey County, South Dakota",27.8,20.2,0.1,1.0
46,065,"Hughes County, South Dakota",38.0,83.8,0.3,3.1
46,111,"Sanborn County, South Dakota",43.1,96.5,0.0,3.6
46,059,"Hand County, South Dakota",47.3,98.6,0.1,0.8
46,135,"Yankton County, South Dakota",41.8,92.1,1.6,4.2
46,005,"Beadle County, South Dakota",37.3,83.1,0.8,9.8
46,035,"Davison County, South Dakota",38.8,93.2,0.8,2.9
46,073,"Jerauld County, South Dakota",50.6,97.7,0.0,1.8
46,117,"Stanley County, South Dakota",41.2,86.3,0.0,2.4
46,107,"Potter County, South Dakota",51.3,93.8,0.0,2.9
46,023,"Charles Mix County, South Dakota",35.9,63.6,0.1,3.3
46,091,"Marshall County, South Dakota",39.7,85.8,0.5,9.3
46,101,"Moody County, South Dakota",40.4,80.1,0.1,4.2
46,121,"Todd County, South Dakota",24.3,9.4,0.2,4.3
46,085,"Lyman County, South Dakota",36.0,57.5,0.1,2.4
46,115,"Spink County, South Dakota",43.3,96.6,0.1,3.1
46,011,"Brookings County, South Dakota",26.7,92.5,1.6,3.0
46,057,"Hamlin County, South Dakota",35.2,96.8,0.3,4.3
47,083,"Houston County, Tennessee",43.7,92.7,3.9,0.6
47,071,"Hardin County, Tennessee",45.3,94.2,4.2,2.5
47,069,"Hardeman County, Tennessee",40.5,55.7,41.6,1.7
47,139,"Polk County, Tennessee",45.3,96.3,0.2,2.0
47,185,"White County, Tennessee",43.1,95.9,2.0,2.5
47,171,"Unicoi County, Tennessee",46.6,96.5,0.4,4.6
47,183,"Weakley County, Tennessee",38.4,88.5,8.6,2.4
47,007,"Bledsoe County, Tennessee",44.5,90.5,4.5,2.2
47,031,"Coffee County, Tennessee",40.1,90.8,2.6,4.2
47,073,"Hawkins County, Tennessee",44.6,96.0,1.4,1.5
47,111,"Macon County, Tennessee",39.4,96.4,0.3,5.2
47,147,"Robertson County, Tennessee",39.1,88.0,7.0,6.7
47,021,"Cheatham County, Tennessee",40.4,95.0,1.4,2.9
47,055,"Giles County, Tennessee",43.4,86.1,10.0,2.3
47,113,"Madison County, Tennessee",38.2,58.6,37.4,3.8
47,137,"Pickett County, Tennessee",49.7,99.3,0.5,0.5
47,181,"Wayne County, Tennessee",42.9,92.0,6.8,2.0
47,003,"Bedford County, Tennessee",37.5,84.1,7.3,12.0
47,035,"Cumberland County, Tennessee",50.7,96.9,0.6,3.0
47,025,"Claiborne County, Tennessee",43.0,96.5,1.1,1.2
47,085,"Humphreys County, Tennessee",41.6,93.7,2.4,2.4
47,141,"Putnam County, Tennessee",36.3,93.6,2.2,6.2
47,161,"Stewart County, Tennessee",44.5,94.1,1.1,2.8
47,039,"Decatur County, Tennessee",45.8,93.1,3.7,1.7
47,109,"McNairy County, Tennessee",42.9,91.6,5.9,2.0
47,011,"Bradley County, Tennessee",39.5,90.4,4.9,5.9
48,267,"Kimble County, Texas",52.9,89.1,0.0,25.3
48,467,"Van Zandt County, Texas",42.9,93.0,2.6,10.6
48,317,"Martin County, Texas",32.2,82.9,0.9,45.8
48,501,"Yoakum County, Texas",31.2,95.8,0.4,65.8
48,387,"Red River County, Texas",45.6,79.1,16.9,7.3
48,435,"Sutton County, Texas",38.4,64.7,0.5,61.7
48,459,"Upshur County, Texas",40.9,86.0,8.4,8.4
48,481,"Wharton County, Texas",37.2,81.2,14.4,40.9
48,033,"Borden County, Texas",42.5,97.9,0.0,8.4
48,315,"Marion County, Texas",50.1,73.0,23.4,4.0
48,181,"Grayson County, Texas",39.9,86.7,5.5,13.1
48,363,"Palo Pinto County, Texas",40.5,92.0,2.2,19.9
48,123,"DeWitt County, Texas",40.9,66.4,9.3,34.9
48,059,"Callahan County, Texas",42.9,94.7,0.5,9.4
48,183,"Gregg County, Texas",35.4,74.5,20.3,18.6
48,303,"Lubbock County, Texas",30.7,81.1,7.3,35.0
48,257,"Kaufman County, Texas",35.6,82.0,10.9,20.6
48,153,"Floyd County, Texas",36.9,93.0,3.9,58.4
48,071,"Chambers County, Texas",35.4,88.0,7.8,21.8
48,027,"Bell County, Texas",30.8,63.5,23.5,24.4
48,233,"Hutchinson County, Texas",37.3,88.3,2.3,23.0
48,361,"Orange County, Texas",37.8,87.5,8.5,7.3
48,495,"Winkler County, Texas",32.5,88.2,4.6,60.1
48,053,"Burnet County, Texas",44.2,92.0,1.8,22.1
48,113,"Dallas County, Texas",33.3,61.7,22.5,39.9
48,311,"McMullen County, Texas",40.2,98.5,0.0,50.2
48,251,"Johnson County, Texas",36.8,90.9,3.1,20.8
48,205,"Hartley County, Texas",39.1,81.9,8.6,26.4
48,293,"Limestone County, Texas",40.0,76.1,17.7,21.7
48,367,"Parker County, Texas",39.7,93.2,1.4,12.0
48,109,"Culberson County, Texas",43.0,81.8,0.1,73.4
48,169,"Garza County, Texas",39.0,83.2,4.3,52.0
48,453,"Travis County, Texas",33.9,73.5,8.3,33.9
48,087,"Collingsworth County, Texas",39.2,78.3,7.4,27.8
48,279,"Lamb County, Texas",36.0,87.9,5.0,55.2
48,301,"Loving County, Texas",55.4,97.1,0.0,15.7
28,117,"Prentiss County, Mississippi",39.0,83.6,12.3,1.4
28,059,"Jackson County, Mississippi",38.8,71.3,21.6,6.3
28,143,"Tunica County, Mississippi",33.9,19.3,78.5,0.8
28,021,"Claiborne County, Mississippi",33.7,11.7,87.4,0.1
28,075,"Lauderdale County, Mississippi",37.8,54.4,43.5,2.3
28,127,"Simpson County, Mississippi",39.2,61.8,36.5,0.3
28,007,"Attala County, Mississippi",39.7,54.0,42.6,2.1
28,027,"Coahoma County, Mississippi",34.2,21.2,77.5,0.2
28,147,"Walthall County, Mississippi",39.9,53.0,46.0,0.6
28,115,"Pontotoc County, Mississippi",36.4,78.4,16.0,6.6
28,003,"Alcorn County, Mississippi",39.7,85.0,11.7,3.2
28,033,"DeSoto County, Mississippi",36.7,68.0,26.1,4.9
29,129,"Mercer County, Missouri",43.0,96.9,0.4,1.9
29,047,"Clay County, Missouri",37.1,85.7,6.0,6.7
29,065,"Dent County, Missouri",44.4,95.6,0.6,1.7
29,227,"Worth County, Missouri",47.9,97.1,0.3,0.7
29,510,"St. Louis city, Missouri",35.5,46.2,46.9,4.0
29,023,"Butler County, Missouri",40.1,90.7,5.7,2.1
29,087,"Holt County, Missouri",48.4,96.7,0.7,0.6
29,139,"Montgomery County, Missouri",44.0,95.0,1.5,1.9
29,207,"Stoddard County, Missouri",41.4,97.1,1.2,1.7
29,221,"Washington County, Missouri",40.7,95.2,2.0,1.3
29,063,"DeKalb County, Missouri",40.2,85.9,9.8,2.4
29,107,"Lafayette County, Missouri",42.3,94.0,1.9,2.8
29,197,"Schuyler County, Missouri",39.3,97.4,0.5,0.6
29,029,"Camden County, Missouri",51.1,96.4,0.8,2.7
29,097,"Jasper County, Missouri",36.0,90.4,2.0,7.9
29,119,"McDonald County, Missouri",38.3,87.5,2.0,11.6
29,167,"Polk County, Missouri",37.5,95.5,0.9,2.4
29,179,"Reynolds County, Missouri",46.1,95.1,1.9,1.9
29,201,"Scott County, Missouri",39.9,85.2,11.5,2.3
29,011,"Barton County, Missouri",41.4,94.2,0.3,2.6
29,051,"Cole County, Missouri",38.5,83.7,11.7,2.8
29,073,"Gasconade County, Missouri",45.8,97.3,0.4,1.4
29,121,"Macon County, Missouri",43.3,94.5,1.9,1.4
29,155,"Pemiscot County, Missouri",37.8,70.1,27.2,2.5
29,203,"Shannon County, Missouri",45.1,95.5,0.1,1.8
29,067,"Douglas County, Missouri",47.6,98.8,0.1,1.5
29,083,"Henry County, Missouri",44.2,95.4,1.3,2.3
29,109,"Lawrence County, Missouri",39.6,95.5,0.6,7.3
30,015,"Chouteau County, Montana",40.9,77.4,0.1,2.3
30,053,"Lincoln County, Montana",52.6,94.9,0.1,3.0
30,103,"Treasure County, Montana",52.1,96.3,0.0,0.8
30,097,"Sweet Grass County, Montana",51.5,95.9,0.2,3.0
30,079,"Prairie County, Montana",51.8,98.7,0.0,1.3
30,035,"Glacier County, Montana",31.4,32.5,0.3,2.9
30,037,"Golden Valley County, Montana",56.0,93.2,3.9,8.1
30,095,"Stillwater County, Montana",46.6,95.8,0.2,3.9
30,039,"Granite County, Montana",54.3,97.9,0.2,2.3
30,057,"Madison County, Montana",52.6,94.3,0.2,5.0
30,091,"Sheridan County, Montana",44.9,93.5,0.0,2.7
30,003,"Big Horn County, Montana",30.8,31.4,0.0,6.3
30,049,"Lewis and Clark County, Montana",41.0,93.8,0.3,3.2
30,063,"Missoula County, Montana",35.6,91.7,0.5,3.2
30,013,"Cascade County, Montana",38.2,88.1,1.3,4.4
30,033,"Garfield County, Montana",43.2,99.9,0.0,0.2
30,077,"Powell County, Montana",45.3,90.9,0.3,1.9
30,031,"Gallatin County, Montana",33.5,94.3,0.3,3.6
30,001,"Beaverhead County, Montana",42.1,95.0,0.1,4.5
30,065,"Musselshell County, Montana",48.0,98.8,0.0,2.7
31,161,"Sheridan County, Nebraska",45.9,82.7,0.8,5.0
31,129,"Nuckolls County, Nebraska",49.3,97.8,0.2,2.7
31,063,"Frontier County, Nebraska",45.5,97.4,0.1,1.0
31,055,"Douglas County, Nebraska",34.5,79.5,11.1,12.4
31,029,"Chase County, Nebraska",45.6,99.2,0.1,9.9
31,005,"Arthur County, Nebraska",47.1,95.7,0.0,0.7
31,061,"Franklin County, Nebraska",50.7,98.0,0.4,2.2
31,095,"Jefferson County, Nebraska",45.7,96.8,0.3,3.7
31,115,"Loup County, Nebraska",56.9,99.7,0.0,1.7
31,137,"Phelps County, Nebraska",42.6,96.4,0.3,5.5
31,157,"Scotts Bluff County, Nebraska",39.5,91.9,0.8,23.7
31,105,"Kimball County, Nebraska",45.6,95.1,0.2,10.7
31,121,"Merrick County, Nebraska",43.6,95.4,0.9,4.3
31,021,"Burt County, Nebraska",46.2,95.2,0.7,2.9
31,039,"Cuming County, Nebraska",43.6,94.1,0.1,9.9
31,075,"Grant County, Nebraska",45.3,98.3,0.7,1.7
31,085,"Hayes County, Nebraska",44.4,98.4,0.0,7.3
31,027,"Cedar County, Nebraska",43.6,98.0,0.0,1.8
31,097,"Johnson County, Nebraska",40.6,86.8,6.5,10.1
31,071,"Garfield County, Nebraska",51.4,98.2,0.2,2.0
31,133,"Pawnee County, Nebraska",50.0,96.4,0.0,1.8
31,183,"Wheeler County, Nebraska",49.8,98.8,0.0,0.6
31,185,"York County, Nebraska",40.2,95.0,1.5,5.0
31,037,"Colfax County, Nebraska",34.3,86.9,3.5,45.5
31,113,"Logan County, Nebraska",38.9,98.6,0.0,2.9
31,143,"Polk County, Nebraska",45.2,97.5,0.2,5.4
31,017,"Brown County, Nebraska",51.1,97.5,0.0,1.4
32,015,"Lander County, Nevada",37.2,90.1,0.1,26.1
32,011,"Eureka County, Nevada",47.3,94.3,0.1,6.6
34,021,"Mercer County, New Jersey",38.7,63.7,20.7,17.2
34,035,"Somerset County, New Jersey",41.6,67.4,9.6,14.5
34,001,"Atlantic County, New Jersey",41.5,66.6,15.0,18.7
34,023,"Middlesex County, New Jersey",38.4,58.9,10.2,20.8
34,009,"Cape May County, New Jersey",49.3,91.3,4.7,7.5
34,039,"Union County, New Jersey",38.5,56.2,21.2,31.1
34,019,"Hunterdon County, New Jersey",46.2,90.9,2.7,6.4
35,028,"Los Alamos County, New Mexico",42.5,85.5,0.2,17.6
35,061,"Valencia County, New Mexico",39.1,80.8,1.1,60.4
35,001,"Bernalillo County, New Mexico",37.3,74.0,2.8,49.8
35,011,"De Baca County, New Mexico",37.0,74.6,1.6,46.1
35,023,"Hidalgo County, New Mexico",43.3,96.0,0.6,58.0
35,043,"Sandoval County, New Mexico",39.9,71.3,2.2,38.4
35,009,"Curry County, New Mexico",31.1,66.8,5.4,41.6
35,021,"Harding County, New Mexico",60.1,92.4,0.0,37.3
35,045,"San Juan County, New Mexico",35.0,52.1,0.6,20.1
35,005,"Chaves County, New Mexico",35.6,85.0,1.7,56.2
35,059,"Union County, New Mexico",40.6,84.9,2.0,41.8
35,041,"Roosevelt County, New Mexico",29.8,74.4,2.7,41.5
36,005,"Bronx County, New York",33.9,21.3,34.1,55.9
36,035,"Fulton County, New York",43.8,94.6,2.0,2.9
36,083,"Rensselaer County, New York",39.9,86.3,6.4,4.8
36,043,"Herkimer County, New York",44.0,95.9,1.4,2.1
36,089,"St. Lawrence County, New York",38.9,92.9,2.4,2.3
36,113,"Warren County, New York",46.4,95.8,1.3,2.5
36,027,"Dutchess County, New York",42.0,78.3,10.5,11.9
36,055,"Monroe County, New York",38.9,76.1,15.3,8.5
36,111,"Ulster County, New York",43.7,84.9,5.9,10.0
36,051,"Livingston County, New York",40.8,93.4,2.8,3.5
36,039,"Greene County, New York",45.8,89.7,6.2,5.8
36,003,"Allegany County, New York",38.8,95.4,1.4,1.6
36,009,"Cattaraugus County, New York",42.0,92.0,1.6,2.1
36,093,"Schenectady County, New York",39.9,77.3,10.3,6.9
36,123,"Yates County, New York",41.3,96.2,0.9,2.2
37,087,"Haywood County, North Carolina",47.6,95.6,1.0,3.8
37,005,"Alleghany County, North Carolina",49.5,94.3,2.4,9.6
37,045,"Cleveland County, North Carolina",41.9,74.9,20.8,3.4
37,077,"Granville County, North Carolina",42.6,61.0,30.4,7.8
37,093,"Hoke County, North Carolina",32.5,45.2,33.3,13.1
37,097,"Iredell County, North Carolina",40.4,81.6,12.3,7.5
37,147,"Pitt County, North Carolina",32.2,57.6,34.8,6.1
37,039,"Cherokee County, North Carolina",50.9,93.6,1.3,3.1
37,193,"Wilkes County, North Carolina",44.5,91.3,4.1,6.3
37,003,"Alexander County, North Carolina",43.4,87.9,5.7,4.6
37,031,"Carteret County, North Carolina",47.9,89.9,5.6,4.3
37,139,"Pasquotank County, North Carolina",38.2,58.5,36.5,5.1
37,173,"Swain County, North Carolina",41.4,64.7,0.4,5.1
37,007,"Anson County, North Carolina",40.5,47.7,48.7,3.9
37,069,"Franklin County, North Carolina",41.3,67.7,25.3,8.1
37,113,"Macon County, North Carolina",49.8,93.8,1.4,6.9
37,175,"Transylvania County, North Carolina",50.7,91.2,4.5,3.3
37,047,"Columbus County, North Carolina",42.0,62.0,30.9,5.2
37,123,"Montgomery County, North Carolina",43.3,76.3,18.0,15.3
37,153,"Richmond County, North Carolina",40.5,62.4,31.8,6.4
37,171,"Surry County, North Carolina",43.8,91.4,3.8,10.3
37,021,"Buncombe County, North Carolina",42.1,88.8,6.3,6.5
37,025,"Cabarrus County, North Carolina",37.9,71.6,17.7,10.2
37,057,"Davidson County, North Carolina",42.3,85.7,9.1,7.0
37,091,"Hertford County, North Carolina",42.1,34.9,59.5,3.7
37,141,"Pender County, North Carolina",42.9,76.9,14.9,6.9
37,189,"Watauga County, North Carolina",31.2,93.9,1.7,3.5
37,177,"Tyrrell County, North Carolina",49.2,54.6,37.6,6.4
38,097,"Traill County, North Dakota",41.3,94.4,1.1,3.6
38,021,"Dickey County, North Dakota",43.1,96.7,1.1,3.4
38,101,"Ward County, North Dakota",31.4,87.3,3.9,5.9
38,049,"McHenry County, North Dakota",42.8,97.0,0.4,2.3
38,005,"Benson County, North Dakota",30.5,41.1,0.0,0.9
38,075,"Renville County, North Dakota",41.0,96.2,0.2,6.3
38,015,"Burleigh County, North Dakota",36.9,91.3,2.1,2.3
38,065,"Oliver County, North Dakota",50.0,91.9,1.0,1.7
38,071,"Ramsey County, North Dakota",41.6,85.0,0.5,2.6
38,039,"Griggs County, North Dakota",50.2,95.3,1.4,0.3
38,083,"Sheridan County, North Dakota",51.5,98.1,0.0,0.0
38,103,"Wells County, North Dakota",52.1,97.8,0.0,1.3
39,099,"Mahoning County, Ohio",43.5,80.0,15.1,5.8
39,145,"Scioto County, Ohio",39.9,94.2,2.8,1.3
39,105,"Meigs County, Ohio",43.6,97.1,1.3,0.5
39,131,"Pike County, Ohio",40.8,95.5,1.1,1.1
39,061,"Hamilton County, Ohio",36.8,67.5,25.7,3.2
39,087,"Lawrence County, Ohio",41.6,95.5,2.1,1.0
39,157,"Tuscarawas County, Ohio",41.0,96.7,0.8,2.6
39,015,"Brown County, Ohio",41.8,97.1,0.8,1.0
39,043,"Erie County, Ohio",44.8,85.6,9.0,4.3
39,089,"Licking County, Ohio",39.7,91.8,3.8,1.8
39,019,"Carroll County, Ohio",45.3,97.5,0.7,1.3
39,025,"Clermont County, Ohio",39.8,95.1,1.4,1.9
39,071,"Highland County, Ohio",40.4,96.1,1.8,1.0
39,133,"Portage County, Ohio",37.9,90.8,4.1,1.8
39,013,"Belmont County, Ohio",44.5,93.2,4.1,0.9
39,127,"Perry County, Ohio",39.9,97.2,0.4,0.8
48,395,"Robertson County, Texas",40.9,76.6,19.4,20.6
48,441,"Taylor County, Texas",32.3,76.3,7.8,24.1
48,455,"Trinity County, Texas",48.7,86.5,9.0,9.7
48,019,"Bandera County, Texas",52.1,91.2,0.8,18.4
48,079,"Cochran County, Texas",34.5,90.3,3.4,58.0
48,091,"Comal County, Texas",42.0,90.6,1.9,27.1
48,225,"Houston County, Texas",44.0,68.5,24.9,10.9
48,375,"Potter County, Texas",33.8,78.1,9.8,38.0
48,415,"Scurry County, Texas",36.1,87.3,4.9,40.1
48,433,"Stonewall County, Texas",52.0,90.5,3.5,18.5
48,049,"Brown County, Texas",41.3,91.5,3.9,21.9
48,025,"Bee County, Texas",35.4,87.3,8.0,58.6
48,103,"Crane County, Texas",32.4,52.6,4.2,63.6
48,307,"McCulloch County, Texas",44.6,83.6,1.8,31.9
48,287,"Lee County, Texas",41.5,79.6,11.2,23.4
48,139,"Ellis County, Texas",36.1,81.4,9.7,25.9
48,265,"Kerr County, Texas",47.7,89.4,1.5,26.7
48,145,"Falls County, Texas",39.3,72.2,24.3,23.0
19,137,"Montgomery County, Iowa",44.0,95.1,0.0,3.8
19,123,"Mahaska County, Iowa",39.7,95.1,1.6,2.1
19,019,"Buchanan County, Iowa",38.7,97.4,0.1,1.5
19,053,"Decatur County, Iowa",36.4,94.9,1.6,2.8
20,085,"Jackson County, Kansas",41.6,86.5,0.6,4.5
20,109,"Logan County, Kansas",40.0,95.7,0.0,5.8
20,209,"Wyandotte County, Kansas",33.7,59.8,22.5,28.4
20,027,"Clay County, Kansas",43.0,96.7,0.6,2.5
20,169,"Saline County, Kansas",38.5,87.4,2.8,11.1
20,197,"Wabaunsee County, Kansas",43.8,96.0,0.5,3.6
20,123,"Mitchell County, Kansas",43.5,96.9,0.8,2.4
20,005,"Atchison County, Kansas",36.1,90.4,2.3,3.0
20,055,"Finney County, Kansas",30.5,80.4,2.6,49.5
20,103,"Leavenworth County, Kansas",37.6,82.8,8.8,6.9
20,187,"Stanton County, Kansas",39.6,93.0,0.0,36.1
20,119,"Meade County, Kansas",37.3,85.9,0.6,18.4
20,151,"Pratt County, Kansas",38.5,93.7,2.3,7.2
20,003,"Anderson County, Kansas",41.5,96.4,0.6,1.8
20,061,"Geary County, Kansas",26.1,68.4,18.2,16.0
20,057,"Ford County, Kansas",31.9,89.4,2.0,54.5
20,117,"Marshall County, Kansas",44.0,96.9,0.5,2.4
20,023,"Cheyenne County, Kansas",45.7,94.9,0.0,6.5
20,035,"Cowley County, Kansas",38.8,87.7,3.2,10.8
20,059,"Franklin County, Kansas",39.1,93.0,1.1,4.2
20,089,"Jewell County, Kansas",52.6,97.4,0.6,2.3
20,159,"Rice County, Kansas",39.1,91.5,1.9,11.3
20,017,"Chase County, Kansas",44.4,95.1,1.7,4.6
20,203,"Wichita County, Kansas",45.0,90.1,0.9,29.2
20,137,"Norton County, Kansas",43.2,92.4,2.7,5.1
20,009,"Barton County, Kansas",40.0,93.7,1.7,14.7
20,047,"Edwards County, Kansas",44.7,95.5,0.6,20.3
20,165,"Rush County, Kansas",47.6,96.0,0.2,2.7
20,115,"Marion County, Kansas",44.7,95.9,0.5,3.6
20,143,"Ottawa County, Kansas",42.6,96.3,0.9,2.8
20,007,"Barber County, Kansas",43.8,95.5,0.6,4.0
20,041,"Dickinson County, Kansas",41.5,94.7,1.3,4.6
21,223,"Trimble County, Kentucky",43.0,96.4,0.0,3.0
21,105,"Hickman County, Kentucky",46.6,87.2,9.4,1.2
21,179,"Nelson County, Kentucky",39.5,91.2,5.0,2.1
21,081,"Grant County, Kentucky",36.0,94.8,0.8,2.7
21,141,"Logan County, Kentucky",40.8,90.7,6.2,2.8
21,191,"Pendleton County, Kentucky",41.1,97.2,0.8,1.3
21,215,"Spencer County, Kentucky",41.6,96.3,1.2,2.1
21,011,"Bath County, Kentucky",40.4,96.0,1.1,1.6
21,021,"Boyle County, Kentucky",40.3,88.2,7.1,3.3
21,095,"Harlan County, Kentucky",41.2,95.4,2.6,0.9
21,137,"Lincoln County, Kentucky",40.5,94.6,2.0,1.6
21,171,"Monroe County, Kentucky",41.6,95.8,2.8,3.1
21,225,"Union County, Kentucky",37.6,83.3,12.9,1.9
21,035,"Calloway County, Kentucky",35.3,91.1,3.4,2.7
21,059,"Daviess County, Kentucky",38.7,90.6,4.3,3.0
21,101,"Henderson County, Kentucky",40.8,88.0,7.3,2.5
21,119,"Knott County, Kentucky",42.6,97.9,0.6,1.0
21,177,"Muhlenberg County, Kentucky",42.4,92.7,4.9,1.5
21,199,"Pulaski County, Kentucky",41.9,96.2,1.0,2.5
21,001,"Adair County, Kentucky",41.5,94.6,3.3,1.9
21,057,"Cumberland County, Kentucky",46.1,93.1,3.9,0.9
21,129,"Lee County, Kentucky",44.1,96.8,0.8,0.6
21,135,"Lewis County, Kentucky",42.9,97.8,0.5,0.0
21,239,"Woodford County, Kentucky",42.4,90.7,4.5,6.7
21,113,"Jessamine County, Kentucky",37.9,91.2,4.0,3.4
21,133,"Letcher County, Kentucky",42.2,97.9,0.4,0.8
21,145,"McCracken County, Kentucky",42.1,85.2,10.9,2.4
21,235,"Whitley County, Kentucky",36.8,96.8,1.0,1.2
21,071,"Floyd County, Kentucky",41.9,97.6,1.1,0.8
21,147,"McCreary County, Kentucky",40.0,90.5,5.7,2.5
21,169,"Metcalfe County, Kentucky",43.4,96.3,1.1,1.3
21,205,"Rowan County, Kentucky",30.4,96.0,1.8,1.7
21,049,"Clark County, Kentucky",42.2,92.7,4.6,2.9
21,041,"Carroll County, Kentucky",38.1,92.1,3.0,6.8
21,065,"Estill County, Kentucky",43.7,97.6,0.2,0.3
21,089,"Greenup County, Kentucky",43.4,96.9,0.9,1.1
21,043,"Carter County, Kentucky",41.0,97.6,1.0,0.9
22,057,"Lafourche Parish, Louisiana",37.5,78.8,13.3,4.4
22,053,"Jefferson Davis Parish, Louisiana",37.7,79.9,16.6,2.4
22,125,"West Feliciana Parish, Louisiana",40.6,53.6,44.3,1.5
22,011,"Beauregard Parish, Louisiana",37.6,82.9,12.5,3.7
22,039,"Evangeline Parish, Louisiana",35.4,67.8,27.5,3.5
22,061,"Lincoln Parish, Louisiana",27.8,53.9,40.8,3.0
22,119,"Webster Parish, Louisiana",40.8,63.5,34.2,1.9
22,047,"Iberville Parish, Louisiana",38.3,49.3,48.4,2.5
22,067,"Morehouse Parish, Louisiana",39.6,49.5,49.2,0.4
22,109,"Terrebonne Parish, Louisiana",35.8,70.7,19.2,5.1
22,027,"Claiborne Parish, Louisiana",42.2,45.8,52.0,1.5
22,009,"Avoyelles Parish, Louisiana",37.9,66.4,28.8,1.9
22,077,"Pointe Coupee Parish, Louisiana",42.9,60.9,35.5,2.6
22,115,"Vernon Parish, Louisiana",30.1,75.8,14.6,9.4
22,085,"Sabine Parish, Louisiana",40.9,69.5,16.3,3.9
22,059,"LaSalle Parish, Louisiana",38.0,84.5,12.4,2.8
23,015,"Lincoln County, Maine",50.7,97.0,0.5,1.2
23,021,"Piscataquis County, Maine",51.0,96.1,0.5,1.4
